COLLECTION_OBJECT_ID,CAT_NUM,OTHER_ID_NUM_1,OTHER_ID_NUM_TYPE_1,OTHER_ID_REFERENCES_1,ACCN,TAXON_NAME,NATURE_OF_ID,ID_MADE_BY_AGENT,MADE_DATE,IDENTIFICATION_REMARKS,VERBATIM_DATE,BEGAN_DATE,ENDED_DATE,HIGHER_GEOG,SPEC_LOCALITY,VERBATIM_LOCALITY,EVENT_ASSIGNED_BY_AGENT,EVENT_ASSIGNED_DATE,VERIFICATIONSTATUS,COLLECTOR_AGENT_1,COLLECTOR_ROLE_1,GUID_PREFIX,COLL_OBJECT_REMARKS,PART_NAME_1,PART_CONDITION_1,PART_LOT_COUNT_1,PART_DISPOSITION_1,PART_REMARK_1,ATTRIBUTE_1,ATTRIBUTE_VALUE_1,ATTRIBUTE_DETERMINER_1,ATTRIBUTE_DATE_1,ATTRIBUTE_2,ATTRIBUTE_VALUE_2,ATTRIBUTE_DETERMINER_2,ATTRIBUTE_DATE_2,ATTRIBUTE_3,ATTRIBUTE_VALUE_3,ATTRIBUTE_DETERMINER_3,ATTRIBUTE_DATE_3,SPECIMEN_EVENT_REMARK,SPECIMEN_EVENT_TYPE
225,2017.14.2584,Herbert C. Brun-1001 (a),collector number,self,[CHAS:Mamm]2017.14,Coleoptera,legacy,unknown,,Beetle.,1926-09-19,1926-09-19,1926-09-19,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2018-01-25,unverified,Herbert C. Brun,collector,CHAS:Ento,DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-14).,whole organism (pinned),Poor.,1,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",verbatim collector,Herbert C. Brun,Erica Krimmel,2018-01-25,sex,not recorded,unknown,2018-01-25,,,,,,accepted place of collection
226,2017.14.2585,Herbert C. Brun-1003 (a),collector number,self,[CHAS:Mamm]2017.14,Coleoptera,legacy,unknown,,Beetle.,1926-09-22,1926-09-22,1926-09-22,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2018-01-25,unverified,Herbert C. Brun,collector,CHAS:Ento,DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-14).,whole organism (pinned),Poor.,2,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",verbatim collector,Herbert C. Brun,Erica Krimmel,2018-01-25,sex,not recorded,unknown,2018-01-25,,,,,Pair taken in copula.,accepted place of collection
181,2017.14.2682,Herbert C. Brun-558 (a),collector number,self,[CHAS:Mamm]2017.14,Diabrotica undecempunctata,legacy,unknown,,Beetle.,1926-09-26,1926-09-26,1926-09-26,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2018-01-25,unverified,Herbert C. Brun,collector,CHAS:Ento,DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-14).,whole organism (pinned),Poor.,1,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",verbatim collector,Herbert C. Brun,Erica Krimmel,2018-01-25,sex,not recorded,unknown,2018-01-25,,,,,,accepted place of collection
340,2017.14.2586,,,,[CHAS:Mamm]2017.14,Coleoptera,legacy,unknown,,Beetle.,1926-09-30,1926-09-30,1926-09-30,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2018-01-25,unverified,unknown,collector,CHAS:Ento,INTERNAL NOTES: Found with Brun specimens but has no Brun number and may or may not be listed in catalog. DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-15).,whole organism (pinned),Poor.,1,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",,,,,sex,not recorded,unknown,2018-01-25,,,,,,accepted place of collection
227,2017.14.2587,Herbert C. Brun-542 (a),collector number,self,[CHAS:Mamm]2017.14,Coleoptera,legacy,unknown,,Beetle.,1926-10-11,1926-10-11,1926-10-11,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2018-01-25,unverified,Herbert C. Brun,collector,CHAS:Ento,DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-14).,whole organism (pinned),Poor.,1,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",verbatim collector,Herbert C. Brun,Erica Krimmel,2018-01-25,sex,not recorded,unknown,2018-01-25,,,,,,accepted place of collection
228,2017.14.2588,Herbert C. Brun-581 (a),collector number,self,[CHAS:Mamm]2017.14,Coleoptera,legacy,unknown,,Beetle.,1927,1927-01-01,1927-12-31,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2018-01-25,unverified,Herbert C. Brun,collector,CHAS:Ento,DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-14).,whole organism (pinned),Poor.,1,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",verbatim collector,Herbert C. Brun,Erica Krimmel,2018-01-25,sex,not recorded,unknown,2018-01-25,,,,,,accepted place of collection
17,2017.14.2802,,,,[CHAS:Mamm]2017.14,Hemiptera,legacy,unknown,,True Bug.,1927,1927-01-01,1927-12-31,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2018-01-25,unverified,unknown,collector,CHAS:Ento,INTERNAL NOTES: Originally found in cigar box. Found with Brun specimens but has no Brun number and may or may not be listed in catalog. DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-17).,whole organism (pinned),Poor.,1,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",,,,,sex,not recorded,unknown,2018-01-25,,,,,,accepted place of collection
296,2017.14.2513,Herbert C. Brun-609 (a),collector number,self,[CHAS:Mamm]2017.14,Carabidae,legacy,unknown,,Beetle.,1927-04-19,1927-04-19,1927-04-19,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2018-01-25,unverified,unknown,collector,CHAS:Ento,DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-14).,whole organism (pinned),Poor.,1,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",,,,,sex,not recorded,unknown,2018-01-25,,,,,In rotten fence post.,accepted place of collection
297,2017.14.2514,Herbert C. Brun-610 (a),collector number,self,[CHAS:Mamm]2017.14,Carabidae,legacy,unknown,,Beetle.,1927-04-19,1927-04-19,1927-04-19,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2018-01-25,unverified,unknown,collector,CHAS:Ento,DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-14).,whole organism (pinned),Poor.,1,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",,,,,sex,not recorded,unknown,2018-01-25,,,,,In rotten fence post.,accepted place of collection
137,2017.14.2515,Herbert C. Brun-608 (a),collector number,self,[CHAS:Mamm]2017.14,Carabidae,legacy,unknown,,Beetle.,1927-04-27,1927-04-27,1927-04-27,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2018-01-25,unverified,Herbert C. Brun,collector,CHAS:Ento,DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-14).,whole organism (pinned),Poor.,1,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",verbatim collector,Herbert C. Brun,Erica Krimmel,2018-01-25,sex,not recorded,unknown,2018-01-25,,,,,,accepted place of collection
138,2017.14.2516,Herbert C. Brun-604 (a),collector number,self,[CHAS:Mamm]2017.14,Carabidae,legacy,unknown,,Beetle.,1927-05-17,1927-05-17,1927-05-17,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2018-01-25,unverified,Herbert C. Brun,collector,CHAS:Ento,DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-14).,whole organism (pinned),Poor.,1,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",verbatim collector,Herbert C. Brun,Erica Krimmel,2018-01-25,sex,not recorded,unknown,2018-01-25,,,,,,accepted place of collection
191,2017.14.2692,Herbert C. Brun-506 (a),collector number,self,[CHAS:Mamm]2017.14,Galerita janus,legacy,unknown,,Beetle.,1927-05-23,1927-05-23,1927-05-23,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2018-01-25,unverified,Herbert C. Brun,collector,CHAS:Ento,DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-14).,whole organism (pinned),Poor.,1,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",verbatim collector,Herbert C. Brun,Erica Krimmel,2018-01-25,sex,not recorded,unknown,2018-01-25,,,,,,accepted place of collection
295,2017.14.2589,Herbert C. Brun-613 (a),collector number,self,[CHAS:Mamm]2017.14,Coleoptera,legacy,unknown,,Beetle.,1927-06-12,1927-06-12,1927-06-12,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2018-01-25,unverified,Oskar Brun,collector,CHAS:Ento,DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-14).,whole organism (pinned),Poor.,1,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",verbatim collector,Oskar Brun,Erica Krimmel,2018-01-25,sex,not recorded,unknown,2018-01-25,,,,,,accepted place of collection
229,2017.14.2590,Herbert C. Brun-603 (a),collector number,self,[CHAS:Mamm]2017.14,Coleoptera,legacy,unknown,,Beetle.,1927-06-15,1927-06-15,1927-06-15,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2018-01-25,unverified,Herbert C. Brun,collector,CHAS:Ento,DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-14).,whole organism (pinned),Poor.,1,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",verbatim collector,Herbert C. Brun,Erica Krimmel,2018-01-25,sex,not recorded,unknown,2018-01-25,,,,,,accepted place of collection
133,2017.14.2517,Herbert C. Brun-606 (a),collector number,self,[CHAS:Mamm]2017.14,Carabidae,legacy,unknown,,Beetle.,1927-06-19,1927-06-19,1927-06-19,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2018-01-25,unverified,Herbert C. Brun,collector,CHAS:Ento,DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-14).,whole organism (pinned),Poor.,1,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",verbatim collector,Herbert C. Brun,Erica Krimmel,2018-01-25,sex,not recorded,unknown,2018-01-25,,,,,,accepted place of collection
164,2017.14.2660,Herbert C. Brun-515 (a),collector number,self,[CHAS:Mamm]2017.14,Creophilus maxillosus,legacy,unknown,,Beetle.,1927-06-21,1927-06-21,1927-06-21,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2018-01-25,unverified,Herbert C. Brun,collector,CHAS:Ento,DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-14).,whole organism (pinned),Poor.,1,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",verbatim collector,Herbert C. Brun,Erica Krimmel,2018-01-25,sex,not recorded,unknown,2018-01-25,,,,,,accepted place of collection
165,2017.14.2661,Herbert C. Brun-516 (a),collector number,self,[CHAS:Mamm]2017.14,Creophilus maxillosus,legacy,unknown,,Beetle.,1927-06-21,1927-06-21,1927-06-21,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2018-01-25,unverified,Herbert C. Brun,collector,CHAS:Ento,DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-14).,whole organism (pinned),Poor.,1,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",verbatim collector,Herbert C. Brun,Erica Krimmel,2018-01-25,sex,not recorded,unknown,2018-01-25,,,,,,accepted place of collection
166,2017.14.2662,Herbert C. Brun-517 (a),collector number,self,[CHAS:Mamm]2017.14,Creophilus maxillosus,legacy,unknown,,Beetle.,1927-06-21,1927-06-21,1927-06-21,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2018-01-25,unverified,Herbert C. Brun,collector,CHAS:Ento,DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-14).,whole organism (pinned),Poor.,1,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",verbatim collector,Herbert C. Brun,Erica Krimmel,2018-01-25,sex,not recorded,unknown,2018-01-25,,,,,,accepted place of collection
167,2017.14.2663,Herbert C. Brun-518 (a),collector number,self,[CHAS:Mamm]2017.14,Creophilus maxillosus,legacy,unknown,,Beetle.,1927-06-21,1927-06-21,1927-06-21,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2018-01-25,unverified,Herbert C. Brun,collector,CHAS:Ento,DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-14).,whole organism (pinned),Poor.,1,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",verbatim collector,Herbert C. Brun,Erica Krimmel,2018-01-25,sex,not recorded,unknown,2018-01-25,,,,,,accepted place of collection
230,2017.14.2591,Herbert C. Brun-583 (a),collector number,self,[CHAS:Mamm]2017.14,Coleoptera,legacy,unknown,,Beetle.,1927-06-22,1927-06-22,1927-06-22,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2018-01-25,unverified,Herbert C. Brun,collector,CHAS:Ento,DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-14).,whole organism (pinned),Poor.,1,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",verbatim collector,Herbert C. Brun,Erica Krimmel,2018-01-25,sex,not recorded,unknown,2018-01-25,,,,,,accepted place of collection
