"ACCN","ASSOCIATED_SPECIES","ATTRIBUTE_1","ATTRIBUTE_10","ATTRIBUTE_2","ATTRIBUTE_3","ATTRIBUTE_4","ATTRIBUTE_5","ATTRIBUTE_6","ATTRIBUTE_7","ATTRIBUTE_8","ATTRIBUTE_9","ATTRIBUTE_DATE_1","ATTRIBUTE_DATE_10","ATTRIBUTE_DATE_2","ATTRIBUTE_DATE_3","ATTRIBUTE_DATE_4","ATTRIBUTE_DATE_5","ATTRIBUTE_DATE_6","ATTRIBUTE_DATE_7","ATTRIBUTE_DATE_8","ATTRIBUTE_DATE_9","ATTRIBUTE_DETERMINER_1","ATTRIBUTE_DETERMINER_10","ATTRIBUTE_DETERMINER_2","ATTRIBUTE_DETERMINER_3","ATTRIBUTE_DETERMINER_4","ATTRIBUTE_DETERMINER_5","ATTRIBUTE_DETERMINER_6","ATTRIBUTE_DETERMINER_7","ATTRIBUTE_DETERMINER_8","ATTRIBUTE_DETERMINER_9","ATTRIBUTE_DET_METH_1","ATTRIBUTE_DET_METH_10","ATTRIBUTE_DET_METH_2","ATTRIBUTE_DET_METH_3","ATTRIBUTE_DET_METH_4","ATTRIBUTE_DET_METH_5","ATTRIBUTE_DET_METH_6","ATTRIBUTE_DET_METH_7","ATTRIBUTE_DET_METH_8","ATTRIBUTE_DET_METH_9","ATTRIBUTE_REMARKS_1","ATTRIBUTE_REMARKS_10","ATTRIBUTE_REMARKS_2","ATTRIBUTE_REMARKS_3","ATTRIBUTE_REMARKS_4","ATTRIBUTE_REMARKS_5","ATTRIBUTE_REMARKS_6","ATTRIBUTE_REMARKS_7","ATTRIBUTE_REMARKS_8","ATTRIBUTE_REMARKS_9","ATTRIBUTE_UNITS_1","ATTRIBUTE_UNITS_10","ATTRIBUTE_UNITS_2","ATTRIBUTE_UNITS_3","ATTRIBUTE_UNITS_4","ATTRIBUTE_UNITS_5","ATTRIBUTE_UNITS_6","ATTRIBUTE_UNITS_7","ATTRIBUTE_UNITS_8","ATTRIBUTE_UNITS_9","ATTRIBUTE_VALUE_1","ATTRIBUTE_VALUE_10","ATTRIBUTE_VALUE_2","ATTRIBUTE_VALUE_3","ATTRIBUTE_VALUE_4","ATTRIBUTE_VALUE_5","ATTRIBUTE_VALUE_6","ATTRIBUTE_VALUE_7","ATTRIBUTE_VALUE_8","ATTRIBUTE_VALUE_9","BEGAN_DATE","C$LAT","C$LONG","CAT_NUM","COLLECTING_EVENT_ID","COLLECTING_EVENT_NAME","COLLECTING_METHOD","COLLECTING_SOURCE","COLLECTION_ID","COLLECTION_OBJECT_ID","COLLECTOR_AGENT_1","COLLECTOR_AGENT_2","COLLECTOR_AGENT_3","COLLECTOR_AGENT_4","COLLECTOR_AGENT_5","COLLECTOR_AGENT_6","COLLECTOR_AGENT_7","COLLECTOR_AGENT_8","COLLECTOR_ROLE_1","COLLECTOR_ROLE_2","COLLECTOR_ROLE_3","COLLECTOR_ROLE_4","COLLECTOR_ROLE_5","COLLECTOR_ROLE_6","COLLECTOR_ROLE_7","COLLECTOR_ROLE_8","COLL_EVENT_REMARKS","COLL_OBJECT_REMARKS","DATUM","DEC_LAT","DEC_LAT_MIN","DEC_LONG","DEC_LONG_MIN","DEPTH_UNITS","ENDED_DATE","ENTEREDBY","ENTEREDTOBULKDATE","ENTERED_AGENT_ID","EVENT_ASSIGNED_BY_AGENT","EVENT_ASSIGNED_DATE","FLAGS","GEOLOGY_ATTRIBUTE_1","GEOLOGY_ATTRIBUTE_2","GEOLOGY_ATTRIBUTE_3","GEOLOGY_ATTRIBUTE_4","GEOLOGY_ATTRIBUTE_5","GEOLOGY_ATTRIBUTE_6","GEOREFERENCE_PROTOCOL","GEOREFERENCE_SOURCE","GEO_ATT_DETERMINED_DATE_1","GEO_ATT_DETERMINED_DATE_2","GEO_ATT_DETERMINED_DATE_3","GEO_ATT_DETERMINED_DATE_4","GEO_ATT_DETERMINED_DATE_5","GEO_ATT_DETERMINED_DATE_6","GEO_ATT_DETERMINED_METHOD_1","GEO_ATT_DETERMINED_METHOD_2","GEO_ATT_DETERMINED_METHOD_3","GEO_ATT_DETERMINED_METHOD_4","GEO_ATT_DETERMINED_METHOD_5","GEO_ATT_DETERMINED_METHOD_6","GEO_ATT_DETERMINER_1","GEO_ATT_DETERMINER_2","GEO_ATT_DETERMINER_3","GEO_ATT_DETERMINER_4","GEO_ATT_DETERMINER_5","GEO_ATT_DETERMINER_6","GEO_ATT_REMARK_1","GEO_ATT_REMARK_2","GEO_ATT_REMARK_3","GEO_ATT_REMARK_4","GEO_ATT_REMARK_5","GEO_ATT_REMARK_6","GEO_ATT_VALUE_1","GEO_ATT_VALUE_2","GEO_ATT_VALUE_3","GEO_ATT_VALUE_4","GEO_ATT_VALUE_5","GEO_ATT_VALUE_6","GUID_PREFIX","HABITAT","HIGHER_GEOG","IDENTIFICATION_REMARKS","ID_MADE_BY_AGENT","LATDEG","LATDIR","LATMIN","LATSEC","LOADED","LOCALITY_ID","LOCALITY_NAME","LOCALITY_REMARKS","LONGDEG","LONGDIR","LONGMIN","LONGSEC","MADE_DATE","MAXIMUM_ELEVATION","MAX_DEPTH","MAX_ERROR_DISTANCE","MAX_ERROR_UNITS","MINIMUM_ELEVATION","MIN_DEPTH","NATURE_OF_ID","ORIG_ELEV_UNITS","ORIG_LAT_LONG_UNITS","OTHER_ID_NUM_1","OTHER_ID_NUM_2","OTHER_ID_NUM_3","OTHER_ID_NUM_4","OTHER_ID_NUM_5","OTHER_ID_NUM_TYPE_1","OTHER_ID_NUM_TYPE_2","OTHER_ID_NUM_TYPE_3","OTHER_ID_NUM_TYPE_4","OTHER_ID_NUM_TYPE_5","OTHER_ID_REFERENCES_1","OTHER_ID_REFERENCES_2","OTHER_ID_REFERENCES_3","OTHER_ID_REFERENCES_4","OTHER_ID_REFERENCES_5","PART_BARCODE_1","PART_BARCODE_10","PART_BARCODE_11","PART_BARCODE_12","PART_BARCODE_2","PART_BARCODE_3","PART_BARCODE_4","PART_BARCODE_5","PART_BARCODE_6","PART_BARCODE_7","PART_BARCODE_8","PART_BARCODE_9","PART_CONDITION_1","PART_CONDITION_10","PART_CONDITION_11","PART_CONDITION_12","PART_CONDITION_2","PART_CONDITION_3","PART_CONDITION_4","PART_CONDITION_5","PART_CONDITION_6","PART_CONDITION_7","PART_CONDITION_8","PART_CONDITION_9","PART_CONTAINER_LABEL_1","PART_CONTAINER_LABEL_10","PART_CONTAINER_LABEL_11","PART_CONTAINER_LABEL_12","PART_CONTAINER_LABEL_2","PART_CONTAINER_LABEL_3","PART_CONTAINER_LABEL_4","PART_CONTAINER_LABEL_5","PART_CONTAINER_LABEL_6","PART_CONTAINER_LABEL_7","PART_CONTAINER_LABEL_8","PART_CONTAINER_LABEL_9","PART_DISPOSITION_1","PART_DISPOSITION_10","PART_DISPOSITION_11","PART_DISPOSITION_12","PART_DISPOSITION_2","PART_DISPOSITION_3","PART_DISPOSITION_4","PART_DISPOSITION_5","PART_DISPOSITION_6","PART_DISPOSITION_7","PART_DISPOSITION_8","PART_DISPOSITION_9","PART_LOT_COUNT_1","PART_LOT_COUNT_10","PART_LOT_COUNT_11","PART_LOT_COUNT_12","PART_LOT_COUNT_2","PART_LOT_COUNT_3","PART_LOT_COUNT_4","PART_LOT_COUNT_5","PART_LOT_COUNT_6","PART_LOT_COUNT_7","PART_LOT_COUNT_8","PART_LOT_COUNT_9","PART_NAME_1","PART_NAME_10","PART_NAME_11","PART_NAME_12","PART_NAME_2","PART_NAME_3","PART_NAME_4","PART_NAME_5","PART_NAME_6","PART_NAME_7","PART_NAME_8","PART_NAME_9","PART_REMARK_1","PART_REMARK_10","PART_REMARK_11","PART_REMARK_12","PART_REMARK_2","PART_REMARK_3","PART_REMARK_4","PART_REMARK_5","PART_REMARK_6","PART_REMARK_7","PART_REMARK_8","PART_REMARK_9","SPECIMEN_EVENT_REMARK","SPECIMEN_EVENT_TYPE","SPEC_LOCALITY","TAXON_NAME","UTM_EW","UTM_NS","UTM_ZONE","VERBATIM_DATE","VERBATIM_LOCALITY","VERIFICATIONSTATUS","WKT_POLYGON"
"[CHAS:Mamm]2018.1","","weight","","total length","tarsus length","tail length","wing chord","fat deposition","molt condition","skull ossification","","2017-07-30","","2017-07-30","2017-07-30","2017-07-30","2017-07-30","2017-07-30","2017-07-30","2017-07-30","","Michelle Slater","","Michelle Slater","Michelle Slater","Michelle Slater","Michelle Slater","Michelle Slater","Michelle Slater","Michelle Slater","","","","","","","","","","","","","","","","","","","","","","g","","mm","mm","mm","mm","","","","","14","","111.31","20.52","41.85","61.42","light","none","60%","","2015-05-04","","","2018.1.8","","","","wild caught","114","96441886","Michelle Slater","Peggy Ryan","","","","","","","preparator","collector","","","","","","","Weather: cloudy; Time found: 8:35 am","","","","","","","","2015-05-04","achinn","2018-09-05 15:16:40.364661","21302104","Peggy Ryan","2015-05-04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHAS:Bird","","North America, United States, Illinois, Cook County","Grasshopper Sparrow.","Peggy Ryan","","","","","BULKLOADED RECORD","","","","","","","","2017-07-30","","","","","","","student","","","MS-12","","","","","preparator number","","","","","","","","","","","","","","","","","","","","","","Excellent.","","","","","","","","","","","","","","","","","","","","","","","","in collection","","","","","","","","","","","","1","","","","","","","","","","","","skin, study","","","","","","","","","","","","date prepared: 2017-07-30","","","","","","","","","","","","","collection","outside the shed in the paver lot, Peggy Notebaert Nature Museum, 2430 North Cannon Drive, Chicago","Ammodramus savannarum","","","","4 May 2015","PNNM, found outside the shed in the paver lot","unverified",""
"[CHAS:Mamm]2018.1","","weight","","total length","tarsus length","tail length","wing chord","fat deposition","molt condition","skull ossification","","2017-07-16","","2017-07-16","2017-07-16","2017-07-16","2017-07-16","2017-07-16","2017-07-16","2017-07-16","","Michelle Slater","","Michelle Slater","Michelle Slater","Michelle Slater","Michelle Slater","Michelle Slater","Michelle Slater","Michelle Slater","","","","","","","","","","","","","","","","","","","","","","g","","mm","mm","mm","mm","","","","","250","","290","35","155","267","trace","none","80%","","2016-12-26","","","2018.1.9","","","window strike","wild caught","114","96441887","Michelle Slater","Armando Carranza","Lalainya Goldsberry","","","","","","preparator","collector","collector","","","","","","Weather: 40 F; Estimated time of death: 8:00 pm, 2016-12-25; Time found: 8:30 am","Left wing was broken and tailbone protruding from back.","","","","","","","2016-12-26","achinn","2018-09-05 15:16:40.372603","21302104","Armando Carranza","2016-12-26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHAS:Bird","","North America, United States, Illinois, Cook County","Long-eared Owl.","Michelle Slater","","","","","BULKLOADED RECORD","","","","","","","","2017-07-16","","","","","","","student","","","MS-08","","","","","preparator number","","","","","","","","","","","","","","","","","","","","","","Excellent.","","","","","","","","","","","","","","","","","","","","","","","","in collection","","","","","","","","","","","","1","","","","","","","","","","","","skin, study","","","","","","","","","","","","date prepared: 2017-07-16","","","","","","","","","","","","","collection","Ravine near south corner, near door, Peggy Notebaert Nature Museum, 2430 North Cannon Drive, Chicago","Asio otus","","","","26 12 2016","PNNM, Ravine near south corner, near door","unverified",""
"[CHAS:Mamm]E2018A","","weight","","total length","tarsus length","tail length","wing chord","fat deposition","molt condition","skull ossification","verbatim collector","2017-08-28","","2017-08-28","2017-08-28","2017-08-28","2017-08-28","2017-08-28","2017-08-28","2017-08-28","2017-08-28","Samantha Chapin","","Samantha Chapin","Samantha Chapin","Samantha Chapin","Samantha Chapin","Samantha Chapin","Samantha Chapin","Samantha Chapin","Samantha Chapin","","","","","","","","","","","","","","","","","","","","","g","","mm","mm","mm","mm","","","","","7","","122","14","60","60","heavy","none","100%","Heather","2016-10-19","","","E2018A.10","","","window strike","wild caught","114","96441889","Samantha Chapin","unknown","","","","","","","preparator","collector","","","","","","","Weather: sunny; Time found: 12:00 am","","","","","","","","2016-10-19","achinn","2018-09-05 15:16:40.388864","21302104","unknown","2016-10-19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHAS:Bird","","North America, United States, Illinois, Cook County","Brown Creeper.","unknown","","","","","BULKLOADED RECORD","","","","","","","","2016-10-19","","","","","","","legacy","","","SC-18","","","","","preparator number","","","","","","","","","","","","","","","","","","","","","","Good.","","","","","","","","","","","","","","","","","","","","","","","","in collection","","","","","","","","","","","","1","","","","","","","","","","","","skin, study","","","","","","","","","","","","date prepared: 2017-08-28","","","","","","","","","","","","","collection","northwest corner of Fullerton and Lakeview, Chicago","Certhia americana","","","","19 Oct 2016","northwest corner of Fullerton and Lakeview","unverified",""
"[CHAS:Mamm]E2018A","","weight","","total length","tarsus length","tail length","wing chord","fat deposition","molt condition","skull ossification","verbatim collector","2017-06-30","","2017-06-30","2017-06-30","2017-06-30","2017-06-30","2017-06-30","2017-06-30","2017-06-30","2017-06-30","Brittany Sowacke","","Brittany Sowacke","Brittany Sowacke","Brittany Sowacke","Brittany Sowacke","Brittany Sowacke","Brittany Sowacke","Brittany Sowacke","Brittany Sowacke","","","","","","","","","","","","","","","","","","","","","g","","mm","mm","mm","mm","","","","","12","","128","20","64","59","moderate","body, light","50%","Danny, security","2012-03-25","","","E2018A.11","","","window strke","wild caught","114","96441890","Brittany Sowacke","Chicago Academy of Sciences","","","","","","","preparator","collector","","","","","","","Weather: clear, sunny; Estimated time of death: morning; Time found: 11:40 am","","","","","","","","2012-03-25","achinn","2018-09-05 15:16:40.396823","21302104","Chicago Academy of Sciences","2012-03-25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHAS:Bird","","North America, United States, Illinois, Cook County","Song Sparrow.","Brittany Sowacke","","","","","BULKLOADED RECORD","","","","","","","","2017-06-30","","","","","","","student","","","BS-23a","","","","","preparator number","","","","","","","","","","","","","","","","","","","","","","Excellent.","","","","","","","","","","","","","","","","","","","","","","","","in collection","","","","","","","","","","","","1","","","","","","","","","","","","skin, study","","","","","","","","","","","","date prepared: 2017-06-30","","","","","","","","","","","","","collection","outside of Hands on Habitat Exhibit, Peggy Notebaert Nature Museum, 2430 North Cannon Drive, Chicago","Melospiza melodia","","","","25 March 2012","PNNM, outside of Hands on Habitat [exhibit]","unverified",""
"[CHAS:Mamm]E2018A","","weight","","total length","tarsus length","tail length","wing chord","fat deposition","molt condition","skull ossification","","2017-06-21","","2017-06-21","2017-06-21","2017-06-21","2017-06-21","2017-06-21","2017-06-21","2017-06-21","","Brittany Sowacke","","Brittany Sowacke","Brittany Sowacke","Brittany Sowacke","Brittany Sowacke","Brittany Sowacke","Brittany Sowacke","Brittany Sowacke","","","","","","","","","","","","","","","","","","","","","","g","","mm","mm","mm","mm","","","","","25","","133","21","66","73","trace","body, wings, and tail","80%","","2016-08-31","","","E2018A.12","","","window strike","wild caught","114","96441891","Brittany Sowacke","Peggy Ryan","Pablo Oviedo","","","","","","preparator","collector","collector","","","","","","Weather: clear, 80s F; Estimated time of death: 11:30 am; Time found: 12:00 am","","","","","","","","2016-08-31","achinn","2018-09-05 15:16:40.404748","21302104","Peggy Ryan","2016-08-31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHAS:Bird","","North America, United States, Illinois, Cook County","House Sparrow.","Brittany Sowacke","","","","","BULKLOADED RECORD","","","","","","","","2017-06-21","","","","","","","student","","","BS-22","","","","","preparator number","","","","","","","","","","","","","","","","","","","","","","Poor.","","","","","","","","","","","","","","","","","","","","","","","","in collection","","","","","","","","","","","","1","","","","","","","","","","","","skin, study","","","","","","","","","","","","date prepared: 2017-06-21","","","","","","","","","","","","","collection","outside of Hands on Habitat Exhibit by tent on eco-paver lot, Peggy Notebaert Nature Museum, 2430 North Cannon Drive, Chicago","Passer domesticus","","","","31 8 2016","PNNM, outside of Hands on Habitat [exhibit] by tent on eco-paver lot","unverified",""
"[CHAS:Mamm]E2018A","","weight","","total length","tarsus length","tail length","wing chord","fat deposition","molt condition","skull ossification","","2017-07-10","","2017-07-10","2017-07-10","2017-07-10","2017-07-10","2017-07-10","2017-07-10","2017-07-10","","Samantha Chapin","","Samantha Chapin","Samantha Chapin","Samantha Chapin","Samantha Chapin","Samantha Chapin","Samantha Chapin","Samantha Chapin","","","","","","","","","","","","","","","","","","","","","","g","","mm","mm","mm","mm","","","","","11","","122","15","53","60","light","body","100%","","1800-01-01","","","E2018A.13","","","","captive","114","96441892","Samantha Chapin","Chicago Academy of Sciences","","","","","","","preparator","collector","","","","","","","","","","","","","","","2017-07-10","achinn","2018-09-05 15:16:40.412822","21302104","Chicago Academy of Sciences","2017-07-10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHAS:Bird","","North America, United States, Illinois, Cook County","Shaft-tail Finch.","Samantha Chapin","","","","","BULKLOADED RECORD","","","","","","","","2017-07-10","","","","","","","student","","","SC-16","","","","","preparator number","","","","","","","","","","","","","","","","","","","","","","Good.","","","","","","","","","","","","","","","","","","","","","","","","in collection","","","","","","","","","","","","1","","","","","","","","","","","","skin, study","","","","","","","","","","","","date prepared: 2017-07-10","","","","","","","","","","","","","collection","Butterfly Haven, Peggy Notebaert Nature Museum, 2430 North Cannon Drive, Chicago","Poephila acuticauda","","","","no date recorded","PNNM, Butterfly Haven","unverified",""
"[CHAS:Mamm]E2018A","","weight","","total length","tarsus length","tail length","wing chord","fat deposition","molt condition","skull ossification","verbatim collector","2017-08-03","","2017-08-03","2017-08-03","2017-08-03","2017-08-03","2017-08-03","2017-08-03","2017-08-03","2017-08-03","Janelle Laccino","","Janelle Laccino","Janelle Laccino","Janelle Laccino","Janelle Laccino","Janelle Laccino","Janelle Laccino","Janelle Laccino","Janelle Laccino","","","","","","","","","","","","","","","","","","","","","g","","mm","mm","mm","mm","","","","","25","","142.19","26.65","63.17","91.81","trace","none","0%","Renee, security","2015-09-11","","","E2018A.14","","","window strike","wild caught","114","96441893","Janelle Laccino","Chicago Academy of Sciences","","","","","","","preparator","collector","","","","","","","Weather: calm, cloudy; Estimated time of death: 10:24 am; Time found: 10:26 am","Found bird outside by the court yard glass doors.","","","","","","","2015-09-11","achinn","2018-09-05 15:16:40.42082","21302104","Chicago Academy of Sciences","2015-09-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHAS:Bird","","North America, United States, Illinois, Cook County","Swainson's Thrush. verbatim identification: Thrush","Janelle Laccino","","","","","BULKLOADED RECORD","","","","","","","","2017-08-03","","","","","","","student","","","JI-05","","","","","preparator number","","","","","","","","","","","","","","","","","","","","","","unchecked","","","","","","","","","","","","","","","","","","","","","","","","in collection","","","","","","","","","","","","1","","","","","","","","","","","","skin, study","","","","","","","","","","","","date prepared: 2017-08-03","","","","","","","","","","","","","collection","by the courtyard glass doors, Peggy Notebaert Nature Museum, 2430 North Cannon Drive, Chicago","Hylocichla ustulata","","","","11 Sept 2015","PNNM, found bird outside by the courtyard glass doors","unverified",""
"[CHAS:Mamm]E2018A","","weight","","total length","tarsus length","tail length","wing chord","fat deposition","molt condition","verbatim collector","","2017-08-14","","2017-08-14","2017-08-14","2017-08-14","2017-08-14","2017-08-14","2017-08-14","2017-08-14","","Samantha Chapin","","Samantha Chapin","Samantha Chapin","Samantha Chapin","Samantha Chapin","Samantha Chapin","Samantha Chapin","Samantha Chapin","","","","","","","","","","","","","","","","","","","","","","g","","mm","mm","mm","mm","","","","","4","","86","17","40","57","heavy","body","Laura","","2011-10-01","","","E2018A.15","","","window strike","wild caught","114","96441894","Samantha Chapin","unknown","","","","","","","preparator","collector","","","","","","","Weather: sunny, cool; Estimated time of death: 1:00 pm; Time found: 1:17 pm","","","","","","","","2011-10-01","achinn","2018-09-05 15:16:40.428971","21302104","unknown","2011-10-01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHAS:Bird","","North America, United States, Illinois, Cook County","Golden-crowned Kinglet.","unknown","","","","","BULKLOADED RECORD","","","","","","","","2011-10-01","","","","","","","legacy","","","SC-17","","","","","preparator number","","","","","","","","","","","","","","","","","","","","","","Excellent.","","","","","","","","","","","","","","","","","","","","","","","","in collection","","","","","","","","","","","","1","","","","","","","","","","","","skin, study","","","","","","","","","","","","date prepared: 2017-08-14","","","","","","","","","","","","","collection","Ravine, site ""13"", Peggy Notebaert Nature Museum, 2430 North Cannon Drive, Chicago","Regulus satrapa","","","","1 10 2011","PNNM, Ravine, site ""13""","unverified",""
"[CHAS:Mamm]E2018A","","weight","","total length","tarsus length","tail length","wing chord","fat deposition","molt condition","","","2017-07-12","","2017-07-12","2017-07-12","2017-07-12","2017-07-12","2017-07-12","2017-07-12","","","Kristi Overgaard","","Kristi Overgaard","Kristi Overgaard","Kristi Overgaard","Kristi Overgaard","Kristi Overgaard","Kristi Overgaard","","","","","","","","","","","","","","","","","","","","","","","g","","mm","mm","mm","mm","","","","","14","","123.6","18.13","53.62","67.43","light","none","","","2016-08-28","","","E2018A.16","","","window strike","wild caught","114","96441895","Kristi Overgaard","Lalainya Goldsberry","","","","","","","preparator","collector","","","","","","","Weather: clear, warm; Estimated time of death: 7:30 am; Time found: 8:00","","","","","","","","2016-08-28","achinn","2018-09-05 15:16:40.43685","21302104","Lalainya Goldsberry","2016-08-28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHAS:Bird","","North America, United States, Illinois, Cook County","Warbling Vireo.","Karen Lund","","","","","BULKLOADED RECORD","","","","","","","","2016-08-28","","","","","","","legacy","","","KO-17","","","","","preparator number","","","","","","","","","","","","","","","","","","","","","","Good.","","","","","","","","","","","","","","","","","","","","","","","","in collection","","","","","","","","","","","","1","","","","","","","","","","","","skin, study","","","","","","","","","","","","date prepared: 2017-07-12","","","","","","","","","","","","","collection","Ravine, Peggy Notebaert Nature Museum, 2430 North Cannon Drive, Chicago","Vireo gilvus","","","","28 8 2016","PNNM, Ravine","unverified",""
"[CHAS:Mamm]E2018A","","total length","","tarsus length","tail length","wing chord","","molt condition","","","","2017-07-05","","2017-07-05","2017-07-05","2017-07-05","","2017-07-05","","","","Brittany Sowacke","","Brittany Sowacke","Brittany Sowacke","Brittany Sowacke","","Brittany Sowacke","","","","","","","","","","","","","","","","","","","","","","","","mm","","mm","mm","mm","","","","","","116","","20","19","68","","none","","","","2008-09-15","","","E2018A.17","","","window strike","wild caught","114","96441896","Brittany Sowacke","Celeste Troon","","","","","","","preparator","collector","","","","","","","Weather: partly cloudy; Estimated time of death: 11:10 am; Time found: 11:00 am","","","","","","","","2008-09-15","achinn","2018-09-05 15:16:40.444757","21302104","Celeste Troon","2008-09-15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHAS:Bird","","North America, United States, Illinois, Cook County","Wilsons Warbler.","Celeste Troon","","","","","BULKLOADED RECORD","","","","","","","","2008-09-15","","","","","","","expert","","","BS-25","","","","","preparator number","","","","","","","","","","","","","","","","","","","","","","Fair.","","","","","","","","","","","","","","","","","","","","","","","","in collection","","","","","","","","","","","","1","","","","","","","","","","","","skin, study","","","","","","","","","","","","date prepared: 2017-07-05","","","","","","","","","","","","","collection","near Butterfly Haven, Peggy Notebaert Nature Museum, 2430 North Cannon Drive, Chicago","Wilsonia pusilla","","","","09-15-2008","PNNM, near Butterfly Haven","unverified",""
"[CHAS:Mamm]E2018A","","weight","","total length","tarsus length","tail length","wing chord","fat deposition","skull ossification","","","2017-07-06","","2017-07-06","2017-07-06","2017-07-06","2017-07-06","2017-07-06","2017-07-06","","","Janelle Laccino","","Janelle Laccino","Janelle Laccino","Janelle Laccino","Janelle Laccino","Janelle Laccino","Janelle Laccino","","","","","","","","","","","","","","","","","","","","","","","g","","mm","mm","mm","mm","","","","","25","","137.41","23.98","63.39","72.5","heavy","100%","","","2005-04-18","","","E2018A.2","","","window strike","wild caught","114","96441897","Janelle Laccino","Dale Hinslza","","","","","","","preparator","collector","","","","","","","Estimated time of death: morning; Time found: 5:00 pm - 6:00 pm","Found 5-6 pm likely died in morning hit west side of house, likely hit a small window.","","","","","","","2005-04-18","achinn","2018-09-05 15:16:40.452703","21302104","Dale Hinslza","2005-04-18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHAS:Bird","","North America, United States, Illinois, Cook County","White-throated Sparrow.","Dale Hinslza","","","","","BULKLOADED RECORD","","","","","","","","2005-04-18","","","","","","","expert","","","JI-03","","","","","preparator number","","","","","","","","","","","","","","","","","","","","","","unchecked","","","","","","","","","","","","","","","","","","","","","","","","in collection","","","","","","","","","","","","1","","","","","","","","","","","","skin, study","","","","","","","","","","","","date prepared: 2017-07-06","","","","","","","","","","","","","collection","no specific locality recorded","Zonotrichia albicollis","","","","18 April 2005","no verbatim locality recorded","unverified",""
"[CHAS:Mamm]E2018A","","weight","","total length","tarsus length","tail length","wing chord","fat deposition","","","","2017-03-05","","2017-03-05","2017-03-05","2017-03-05","2017-03-05","2017-03-05","","","","Michelle Hauer","","Michelle Hauer","Michelle Hauer","Michelle Hauer","Michelle Hauer","Michelle Hauer","","","","","","","","","","","","","","","","","","","","","","","","g","","mm","mm","mm","mm","","","","","7","","110","20.3","41.9","54","moderate","","  ","","2015-09-29","","","E2018A.21","","","window strike","wild caught","114","96441899","Michelle Hauer","unknown","","","","","","","preparator","collector","","","","","","","","Time of collection 8:30, death early AM.","","","","","","","2015-09-29","achinn","2018-09-05 15:16:40.468461","21302104","unknown","2015-09-29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHAS:Bird","","North America, United States, Illinois, Cook County","Marsh Wren.","Michelle Hauer","","","","","BULKLOADED RECORD","","","","","","","","2017-03-05","","","","","","","student","","","MH-03","","","","","preparator number","","","","","","","","","","","","","","","","","","","","","","Good.","","","","","","","","","","","","","","","","","","","","","","","","in collection","","","","","","","","","","","","1","","","","","","","","","","","","skin, study","","","","","","","","","","","","date prepared: 2017-03-05","","","","","","","","","","","","","collection","site ""2"", Peggy Notebaert Nature Museum, 2430 North Cannon Drive, Chicago","Cistothorus palustris","","","","29-09-2015","PNNM, site ""2""","unverified",""
"[CHAS:Mamm]E2018A","","weight","","total length","tarsus length","tail length","wing chord","molt condition","verbatim collector","","","2017-04-20","","2017-04-20","2017-04-20","2017-04-20","2017-04-20","2017-04-20","2017-04-20","","","Endora Roberts","","Endora Roberts","Endora Roberts","Endora Roberts","Endora Roberts","Endora Roberts","Endora Roberts","","","","","","","","","","","","","","","","","","","","","","","g","","mm","mm","mm","mm","","","","","37.5","","240.2","15.7","125","142","none","Shant Wartainian - (Security)","","","2012-09-18","","","E2018A.22","","","window strike ","wild caught","114","96441900","Endora Roberts","Shant Wartainian","","","","","","","preparator","collector","","","","","","","Weather: sunny; Time found: 3:45 pm","Specimen dessicated from freezer when prepared.","","","","","","","2012-09-18","achinn","2018-09-05 15:16:40.476314","21302104","Shant Wartainian","2012-09-18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHAS:Bird","","North America, United States, Illinois, Cook County","Yellow-billed Cuckoo.","Endora Roberts","","","","","BULKLOADED RECORD","","","","","","","","2017-04-20","","","","","","","student","","","ER-03","","","","","preparator number","","","","","","","","","","","","","","","","","","","","","","Good.","","","","","","","","","","","","","","","","","","","","","","","","in collection","","","","","","","","","","","","1","","","","","","","","","","","","skin, study","","","","","","","","","","","","date prepared: 2017-04-20","","","","","","","","","","","","","collection","outside South Gallery terrace doors, Peggy Notebaert Nature Museum, 2430 North Cannon Drive, Chicago","Coccyzus americanus","","","","18-9-2012","PNNM, outside South Gallery terrace doors","unverified",""
