MEDIA_LABEL_1,MEDIA_LABEL_2,MEDIA_LABEL_3,MEDIA_LABEL_VALUE_1,MEDIA_LABEL_VALUE_2,MEDIA_LABEL_VALUE_3,MEDIA_LICENSE,MEDIA_URI,MEDIA_TYPE,MIME_TYPE,PREVIEW_URI
made date,subject,description,2014-01-16,mammal,View of mandible.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_713-7.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of specimen, entire.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_716-1.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of cranium, dorsal.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_716-2.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of cranium, ventral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_716-3.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,View of mandible.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_716-4.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of cranium, lateral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_716-5.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of specimen, entire.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_717-1.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of cranium, dorsal.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_717-2.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of cranium, ventral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_717-3.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,View of mandible.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_717-4.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of cranium, lateral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_717-5.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of specimen, entire.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_718-1.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of study skin, dorsal.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_718-2.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of study skin, ventral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_718-3.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of study skin, lateral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_718-4.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of cranium, dorsal.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_718-5.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of cranium, ventral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_718-6.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,View of mandible.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_718-7.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of cranium, lateral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_718-8.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of specimen, entire.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_719-1.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of study skin, dorsal.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_719-2.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of study skin, ventral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_719-3.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of study skin, lateral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_719-4.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of cranium, dorsal.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_719-5.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of cranium, ventral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_719-6.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,View of mandible.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_719-7.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of cranium, lateral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_719-8.dng,image,image/dng,
made date,subject,description,2014-08-15,mammal,"View of specimen, entire.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_721-1.dng,image,image/dng,
made date,subject,description,2014-08-11,mammal,"View of cranium, dorsal.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_721-2.dng,image,image/dng,
made date,subject,description,2014-08-11,mammal,"View of cranium, ventral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_721-3.dng,image,image/dng,
made date,subject,description,2014-08-11,mammal,View of mandible.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_721-4.dng,image,image/dng,
made date,subject,description,2014-08-11,mammal,"View of cranium, lateral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_721-5.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of specimen, entire.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_723-1.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of study skin, ventral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_723-2.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of study skin, lateral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_723-3.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of specimen, entire.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_724-1.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of cranium, dorsal.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_724-2.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of cranium, ventral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_724-3.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,View of mandible.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_724-4.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of cranium, lateral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_724-5.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of specimen, entire.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_725-1.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of study skin, dorsal.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_725-2.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of study skin, ventral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_725-3.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of study skin, lateral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_725-4.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of cranium, dorsal.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_725-5.dng,image,image/dng,
made date,subject,description,2015-11-13,mammal,"View of cranium, ventral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_725-6.dng,image,image/dng,
made date,subject,description,2015-11-13,mammal,View of mandible.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_725-7.dng,image,image/dng,
made date,subject,description,2015-11-13,mammal,"View of cranium, lateral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_725-8.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of specimen, entire.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_726-1.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of cranium, dorsal.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_726-2.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of cranium, ventral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_726-3.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,View of mandible.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_726-4.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of cranium, lateral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_726-5.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of specimen, entire.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_727-1.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of cranium, dorsal.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_727-2.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of cranium, ventral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_727-3.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,View of mandible.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_727-4.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of cranium, lateral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_727-5.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of specimen, entire.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_729-1.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of study skin, dorsal.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_729-2.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of study skin, ventral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_729-3.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of study skin, lateral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_729-4.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of cranium, dorsal.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_729-5.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of cranium, ventral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_729-6.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,View of mandible.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_729-7.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of cranium, lateral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_729-8.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of specimen, entire.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_730-1.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of cranium, dorsal.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_730-2.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of cranium, ventral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_730-3.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,View of mandible.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_730-4.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of cranium, lateral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_730-5.dng,image,image/dng,
made date,subject,description,2014-06-07,mammal,"View of specimen, entire.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_732-1.dng,image,image/dng,
made date,subject,description,2014-06-07,mammal,"View of study skin, dorsal.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_732-2.dng,image,image/dng,
made date,subject,description,2014-06-07,mammal,"View of study skin, ventral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_732-3.dng,image,image/dng,
made date,subject,description,2014-06-07,mammal,"View of study skin, lateral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_732-4.dng,image,image/dng,
made date,subject,description,2014-06-07,mammal,"View of cranium, dorsal.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_732-5.dng,image,image/dng,
made date,subject,description,2014-06-07,mammal,"View of cranium, ventral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_732-6.dng,image,image/dng,
made date,subject,description,2014-06-07,mammal,View of mandible.,CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_732-7.dng,image,image/dng,
made date,subject,description,2014-06-07,mammal,"View of cranium, lateral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_732-8.dng,image,image/dng,
made date,subject,description,2014-03-07,mammal,"View of specimen, entire.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_735-1.dng,image,image/dng,
made date,subject,description,2014-03-07,mammal,"View of study skin, dorsal.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_735-2.dng,image,image/dng,
made date,subject,description,2014-03-07,mammal,"View of study skin, ventral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_735-3.dng,image,image/dng,
made date,subject,description,2014-03-07,mammal,"View of study skin, lateral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_735-4.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of specimen, entire.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_742-1.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of study skin, dorsal.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_742-2.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of study skin, ventral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_742-3.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of study skin, lateral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_742-4.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of specimen, entire.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_743-1.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of study skin, dorsal.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_743-2.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of study skin, ventral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_743-3.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of study skin, lateral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_743-4.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of specimen, entire.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_744-1.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of study skin, dorsal.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_744-2.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of study skin, ventral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_744-3.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of study skin, lateral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_744-4.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of specimen, entire.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_745-1.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of study skin, dorsal.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_745-2.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of study skin, ventral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_745-3.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of study skin, lateral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_745-4.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of specimen, entire.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_746-1.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of study skin, dorsal.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_746-2.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of study skin, ventral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_746-3.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of study skin, lateral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_746-4.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of specimen, entire.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_747-1.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of study skin, dorsal.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_747-2.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of study skin, ventral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_747-3.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of study skin, lateral.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_747-4.dng,image,image/dng,
made date,subject,description,2014-01-16,mammal,"View of cranium, dorsal.",CC BY-NC-SA,http://web.corral.tacc.utexas.edu/CAS/20161121/chas_mamm_747-5.dng,image,image/dng,
